screen_name,relevant_total,irrelevant_total,friends_count,friends_percentile,followers_count,followers_percentile,statuses_count,statuses_percentile,created_at,relevant_user_gets_retweeted,relevant_user_retweets,relevant_percent_user_gets_retweeted,relevant_percent_user_retweets,irrelevant_user_gets_retweeted,irrelevant_user_retweets,irrelevant_percent_user_gets_retweeted,irrelevant_percent_user_retweets
zaibatsu,n/a,15,89394,0.99916051782795,113870,0.99916051782795,47938,0.99916051782795,2007-08-09 05:27:22,"","",n/a,n/a,12,0,0.8,0.0
suthichai,n/a,81,639,0.999248884372377,114833,0.999248884372377,44375,0.999248884372377,2008-01-19 07:10:28,"","",n/a,n/a,72,0,0.888888888888889,0.0
CMYates,n/a,32,96863,0.998983784739098,96888,0.998983784739098,11925,0.998983784739098,2008-09-19 05:56:58,"","",n/a,n/a,8,0,0.25,0.0
Debbas,n/a,n/a,99340,0.998939601466885,95211,0.998939601466885,5146,0.998939601466885,2008-06-22 05:02:58,"","",n/a,n/a,"","",n/a,n/a
TravelGov,n/a,n/a,0,0.0644633941589714,0,0.100030928290549,896,0.0644633941589714,2008-07-29 18:38:44,"","",n/a,n/a,"","",n/a,n/a
BuzzEdition,n/a,141,59341,0.998586135289179,65422,0.998586135289179,78641,0.998586135289179,2008-06-30 05:06:56,"","",n/a,n/a,51,0,0.361702127659574,0.0
GaelGreene,n/a,4,103,0.998365218928114,54478,0.998365218928114,4624,0.998365218928114,2009-04-14 18:08:55,"","",n/a,n/a,3,0,0.75,0.0
Paloma,n/a,12,1332,0.998232669111474,50458,0.998232669111474,8602,0.998232669111474,2007-04-10 10:17:26,"","",n/a,n/a,7,0,0.583333333333333,0.0
ulil,n/a,20,447,0.998055936022622,43544,0.998055936022622,28340,0.998055936022622,2008-12-24 16:04:51,"","",n/a,n/a,10,0,0.5,0.0
shamir,n/a,1,39980,0.997923386205982,41456,0.997923386205982,4852,0.997923386205982,2007-03-12 12:03:36,"","",n/a,n/a,0,0,0.0,0.0
mancini,n/a,13,357,0.998011752750409,42639,0.998011752750409,5818,0.998011752750409,2007-03-08 13:35:14,"","",n/a,n/a,6,0,0.461538461538462,0.0
ScottyMore,n/a,n/a,0,0.0849644324658684,0,0.0168780099854196,131202,0.0849644324658684,2009-02-15 06:50:52,"","",n/a,n/a,"","",n/a,n/a
